Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,target
-0.5653762671577557,0.04267272258520378,-0.9866328016988165,-0.3135581050926153,-1.226133122475598,0.657246947007783,0.2969503644681834,0.6486313763019155,0.3983511984692677,0.040942852603639876,0.4678932158628376,0.6488287820253811,0.08453114435690808,0.557807424172234,0.07453235588796542,0.2831859376813799,0.7110164013599783,3.236491122103985,0.8746084319315798,-0.2794800960597996,-1.498601332680931,-0.2838253696259495,0.04645543301623086,0.12143764342291147,0.9154622649120869,-1.0466701233794244,1.5194743110304834,-0.760789416715087,1.3969767093342387,-0.9564955877701992,-0.16729717740132716
-1.453502379509509,-0.5714477865783079,0.5979371909818936,1.3796152374783992,-1.5324993377431941,-0.4038377146028409,0.8804352409498745,-1.1255049405648054,-0.9889027167339757,-0.845345932650728,-0.9163549261038023,-0.4774726428180449,1.1332176045674556,-0.08337296962107939,-0.0687689276466424,0.29378441621441476,-0.44151013974988795,-0.00811519257722047,-0.9266506638727676,-0.06951273736517789,0.3905262653451995,0.1212237620302963,-0.002307897741552941,-0.6167754843835097,-0.07961287605867637,-1.257489810362019,1.1391725710316594,-0.05420484957639656,0.9057949889519964,-0.6437238767821714,1.9434043911231753
-0.2334524110620277,2.0503441798236315,0.1154324216629666,0.4850456274635492,0.47596577354055025,-0.20116096498200994,-0.914137806272897,1.3569498156887314,-0.7671159915803009,0.007645155456817048,-1.286963104566553,-2.436476056620044,0.3375047532627818,-0.12474982660810255,-0.2654419471451,0.7690082544374832,0.35044394973835363,1.0211397378839866,-0.40107315996843845,-0.7887781370731494,-0.99755554373961,-0.4684964076486374,1.7072064796857935,0.3957634574539183,0.7007865058380331,-0.64266625858324,-2.1352979482824006,-1.851232842403509,-0.6502092007124816,0.47072555891964957,-0.6548091046359502
-0.5889146528209456,-0.9475607567385977,1.3084573082070483,0.3189025704417737,-0.29798318656606004,-0.3881010702212653,-0.17161791592300762,0.10691329069390738,-0.6916056498593276,-0.5628848433810277,-0.4679761161686523,-0.005359086539659914,-0.6327773130246014,0.6077061134618058,-0.9788901144413112,0.037905080277238996,-1.1179440230763429,1.4344144900578701,0.06431611218255631,-2.208333530222154,0.5003523802308006,1.5691385472388282,-0.8668488231126141,-0.7509402664124117,-0.23848818084298798,-1.227046125881635,-0.014054710070506054,0.13922681034562132,0.8935867695313445,-1.8733761953138899,-0.66472654342488
1.0536665306355915,0.21749041606901154,-1.3609142934517091,-1.1361283124837667,-0.32847171264301306,0.18192411715991044,0.7140214021364104,0.24483004753440732,-1.6795488617598422,-1.2068555860346306,-1.6471847172030003,-0.39740763771401166,-1.0821689150167042,-2.0039796153070992,0.6203362693539396,0.07234670978299601,-1.8046695672018411,0.2046737750806234,1.3264358008813006,-2.4121987775081974,-0.5910261415697352,-0.42422237258150486,0.164122848460762,0.6130834981896341,-1.3936506170460934,-1.0657399152555533,0.9116599260787492,-0.7679076259988913,0.7817103073240134,1.9127263143207405,-2.1910679172184984
0.1672738815962167,-0.790148188184646,1.1899229251088028,-0.24909357647203562,-0.07371319928051405,-1.253654145400572,-0.9199251999382415,0.14884621181836794,-0.8509509374304572,0.6499626912416445,0.2864460039918223,-1.3188056930486132,0.5490298354049268,-0.8226961339274282,-1.1990723631647222,-1.6382749360758346,-0.7059584583127673,0.9437747448234799,-0.6912180650429066,-0.1299049571308566,0.37527694483074836,-1.2171858829361415,-0.7413651459115774,-0.04727727519168698,1.6201996005008024,1.032675641861762,0.41877668697619475,0.9707658630910111,0.8788022397373163,0.3246538989530726,-3.0309168802172874
1.10436999518069,0.4163214723136987,0.7384449900445297,0.5141508680415423,0.49211208201579787,-1.4105295907645439,-0.224685045085405,-0.024531023920240317,0.4571037776883188,-1.2908143970744104,0.17890020404118118,0.11433394996919781,-1.399553482762897,1.0665824912981348,-0.5520882095220263,-0.3223554632995545,0.4508619359229901,-1.3922009497920607,0.5471759002861386,4.217436164693989,1.0374302209931032,0.26574133876541284,0.9927121640521704,-0.5044010627104638,0.22409540282290963,-1.3716355115673555,1.3741672340944797,0.554863284646061,-0.6052834461644657,-1.8580873639957756,-0.3903266622434358
-2.012398291696236,-2.433186720656462,-0.5439072102605986,-2.1429599306546154,0.12849639499452176,0.08739559668397864,-0.4127190851976434,0.20293224747970587,-1.517319296510757,0.8967910193560255,1.3909672224823275,0.19267022040327605,-0.4129034254360719,-1.3414174406608328,-2.02612139699502,0.9050340521688536,-0.49927491778335714,0.7670568259935402,0.22441529145581468,0.23581334540343896,0.5206726033171426,0.666383357349592,-1.4402638454348218,0.9598373597074035,-0.6165928010539552,-0.20420256358691669,-0.03037312525971147,0.3489132265502052,-0.9428341933747231,0.30010366903691,-1.5488858753594221
-2.4076400477361655,-1.832890799935925,1.1691011302079237,1.3048925654297683,-0.17877321533691648,0.23646157121409528,-0.05052410023282881,0.31704729623998645,0.30676018067914057,-0.6162231647620444,-0.4437503220639332,0.21660918771512244,0.6179184600749815,-0.5722759096255208,0.215004037595966,-0.4853180330874392,-0.11826724214632371,-0.14384564885883716,-0.09683754395296651,0.16435690749160764,-0.8920012640345831,0.05472614832877941,-1.9765944703751992,0.029964313389446242,-0.22333136514335325,-0.413785458611756,-0.18119840871332077,-0.46229939844085255,0.37032323053063826,-0.4207258575713255,-2.9444678457174263
1.1833294390561357,-1.0790218066525756,-0.5609771441283846,1.138831848894211,0.49860405701427535,1.0186123163576282,0.4691517905919978,-0.3214074327077129,-1.5256405786215257,-1.1590408361127438,0.3409196801382242,-1.221684733929877,1.0164628957318418,-0.6414098446080391,1.9853573176036527,-0.3044718157353457,-0.03631292850033364,-0.8043728158628208,-1.1049905601131584,1.6868580670333377,-0.16789533536515597,-0.09410856908937108,-0.5687640909342856,-1.0338213692685698,-1.6498348834245613,0.051012852016988984,-0.6704028877220479,0.045757408466198406,-2.0256281950134243,-0.15469745709801952,-1.1066702369045232
1.222431635915854,-0.10360522996933061,0.981767140621852,0.7889580513850173,0.8029063695043748,0.0405217343855034,0.29655396438439385,0.16683297013674167,-0.8661196626808872,0.3354913940607666,0.8398344559892127,1.0180134462756172,0.6823081564138567,-1.291493975803805,0.07935904779317576,1.851089518375335,0.26404496178251413,-0.30650378753177765,1.8255318067600301,-0.9027974613068375,-1.2879051304970048,-0.2906777669535954,-0.942682467655979,-0.8616910373048567,1.1983600222835515,-0.0822414018105346,-0.5353074374958466,0.6607106179531984,0.7306843556577741,-0.8900228690151903,0.2620350138358154
0.49891905511332546,-0.3153591279614409,0.6829376611739775,-1.6646118517618151,-0.29919966741244447,-0.5251858435725456,0.7220307700964204,1.1830590094571136,-0.38798563217358023,1.328593060146364,-1.2547029819022744,0.03427283035372988,1.0366087824845027,-0.3895464074287168,-0.20317369026992105,-0.7018176617228963,-0.5531654991981576,-2.0172726457907078,-1.1234231079173314,-1.0074910629276856,1.0985041305954897,2.4372119659983675,0.12233486936904149,0.2463609773712977,-1.0183432860349264,1.1067000708879293,0.18935427934298363,0.7641042628753746,-0.5282647948998299,0.9704530463078604,0.6996434093856755
-0.607004161726712,-0.7868345839914024,0.2116403904252969,1.575731429998604,1.3488288182293504,0.34278565900465535,-0.7921099189342309,2.3938356328168284,0.20757842653373781,0.0009409455196768273,0.3817634076574794,0.6014996502770363,-1.379564665775624,-1.1178436684876025,0.37870154394035627,2.3168762429593763,-1.1807084771876615,0.6848827340363041,0.9032948006178685,0.8735661728868283,-1.2101778996998416,-0.5069654595651822,-1.241109338914025,1.2200809018204237,1.623662129712609,1.2118169793682125,-1.370751716417536,-0.3439328289472599,0.35522974370307797,-0.06996488178084403,0.6241436685857148
-1.2077537507994842,-1.0146708281380608,-1.0488373447434385,0.36959850588071236,0.0947738216673972,1.594400254863797,-1.0985825035125916,0.8310074643745748,1.1498838901888673,0.23696861269135008,-0.31055130039556367,-0.32254762760334105,0.8289837278596791,0.6232765979708245,0.8382265629881389,-0.009292369907951273,-1.952003104420916,-0.8993514226013054,1.9760645253102918,-0.7344136926644985,0.8706699169107145,-0.05813311094408089,-1.800973211079027,-0.10360278801810484,1.5214603405809106,-0.2437291920851306,-0.3591152398068488,-1.8181941019384678,0.7151295851275091,1.8374968644142513,-1.3982514380307547
-0.8393967658651748,0.9811493735740613,-0.42026341619356183,-1.7638901606917667,1.3297102413902633,0.3597180321221956,-0.23080035919547723,-0.1705556986284729,-0.974213733514759,-1.34193347545462,1.447754556551509,0.20111936439252892,0.31315373596099455,-0.29773561973805723,0.42047891565695505,-0.3778158607119104,0.9074371549665788,-0.3904676099430837,0.22000652308373364,-0.7213154065101586,0.11583211602493503,-1.586529718188042,1.1393954248222147,-1.0605702642945467,-0.8361022989689347,-0.8476073850966269,1.1754651000453944,-2.732747747965169,-0.2971610806626026,0.31281167920881076,-1.2458631114789345
-0.14548819216033526,-0.38730824178577666,0.36001058234994493,-0.5668772567235871,-0.41801896357163804,0.8151521279817658,-0.6310966817218487,0.11365712878884568,0.8287783065407601,0.07703995568353143,1.0735248315623296,1.0310601426942216,-0.8496097291550959,1.4882266430049067,0.3745935676004489,0.8696736404356687,-0.08001006421482039,0.0708285869094956,-1.1275738464131428,-1.7282032951880344,-0.06599117489588706,-0.8775320261411791,-0.4474178085257139,-0.02503164200438974,-1.1956413376941895,0.9811481669445591,0.2759843043467065,0.2536683936533674,-0.7585361588618497,-0.5655671324827543,-0.11612446839895355
-0.5453281697310908,1.8605333068354624,1.4186177276268939,-0.45766088743596717,-0.28857748212678197,-0.35017678879380093,1.0638329795844288,0.5214596754699075,-0.9107651690569867,-0.5100305577929173,-0.45576850153104287,-0.6926420673639029,0.32285623625562865,0.48249162574935484,-0.3905446519522787,1.3551450818569206,1.3428333378846837,-0.5355354441538211,-1.1545206436894697,-1.559179250282798,-1.1163539324655,0.4394091466515496,0.10259105687308004,1.3766511964946442,1.1130311390635956,-0.745821469086717,1.6802645055667613,0.1582979821395008,0.10543286952224111,1.0739940333595828,-0.031370511497421344
-0.6485969589494318,-1.5769485001851957,-0.2605181654112496,1.3123703358251797,-0.7366952562637004,-2.389913543818554,0.8854837438712674,0.1359856346100833,1.1630745235018551,-0.18863449820655528,-0.35132826700961195,-0.4327527494501259,-0.8603044936592598,-0.6839689674987549,-0.37074708185664296,-0.7934252676670958,1.2831098816397255,-0.7226711000174832,-0.03459688031575303,-0.23339853189873486,0.26776747824105984,0.029129348814092987,-1.8167612838403504,-0.6272350035649334,-2.121446383551728,-0.6309462473850366,-0.24928730583564687,-1.1334393969397483,-0.9401279192057084,0.7440777163975301,0.6037814789603443
-1.072930507095405,-1.9594259382926658,0.9543781033861309,-1.3927840807273517,0.34573352476859875,0.0462257469150816,0.8356767685926636,-1.008108662984544,-1.0932106150883425,-0.6650710013414188,-0.3604232607303243,0.34131803571668756,-0.767695119251932,0.8240016459792636,0.29365187811614346,0.0333215547557289,-0.8699065994228191,-0.3677901698263422,0.0789279474880869,-0.26210663859169836,-0.7531219132295891,-1.1177234170142867,-0.45872814891689645,2.823187756997574,0.7927851896057083,-0.9248812744368283,-1.7310757334186853,0.5527182803380821,0.4731239055820425,0.8827332329950337,-0.2778826740350272
0.7355162472377299,-0.06265883798700216,-0.28505154257442167,0.4999680684339659,-0.3311939008367138,0.1375738445890378,1.5620653882168005,-1.0240164979511737,-1.332776853057151,-1.682128210497093,0.6246043531140966,0.37210637026537774,-0.9007618252736296,0.1367709667139914,-1.742348873670658,-0.6233995818525501,-2.090458334411726,-0.6856345036815278,-0.9510538375105438,0.2384076079748111,-0.5383347976721201,-0.025730887740027568,-0.3685118648815978,-1.4983593051582942,-2.500821966020946,0.4762839704796589,1.081162744831031,1.9528086775858722,1.2407964322243823,-0.37449908515543645,-1.3926825033146266
0.6629824178444359,-2.0318670421490124,-0.2692331191197314,0.18922545089225742,-1.7855509084437584,0.4360753501432072,1.1872831439277558,-0.33480122178930255,0.775714612223384,-1.1592223309307277,1.1129858467477531,-1.6133768476741608,-0.19919926331191457,-0.7702630102953799,0.8393328946616304,0.5539868747558453,0.250279825658957,0.33479379328585246,1.3413362014657326,-0.2212501035870622,-2.02827325481401,-0.34139550781109046,0.9999250680840956,0.09736827281650327,0.01039897397883625,-1.897575707425821,-0.5773116615207172,1.133185969954618,-1.0742162330794238,-0.5811697163968697,1.3387584430484898
-0.04956149362622504,0.8813935806515437,-0.7773787118694622,0.2906166649082971,0.12459746399863547,-0.24985094730386254,1.2826504038900368,1.5837866121296957,-0.027595387853602653,0.8911188349734275,-0.05206799597066109,-1.3494199321114866,-1.6391871386450423,0.9798093281360983,0.6950969053993454,0.356164829452429,-1.3504981677775494,0.49615212401618625,-0.886572424846512,-1.1931836682559713,-2.093113013441288,0.5630696398054826,1.2851876749626874,1.2945390005118889,-1.0765270166609902,0.38774102804516203,-0.205220662306805,0.3379067912345386,0.9791126360100263,0.867853395813275,1.2944614528249159
0.9817496620360662,0.3764816855802788,-0.10176656105761368,0.3174823472692412,0.6772581175025109,-0.5815033217804451,0.26232525653872746,0.6885971381307036,-1.868623165027691,1.4490629740839778,0.05115123723979297,-1.8288794288126018,0.18556860575717488,-0.31800814868045457,0.402558876709949,-0.4739764159083273,-0.9928711716455201,-1.7523623765613734,0.7246239143313811,-1.8385205242193907,0.6073781258051414,-1.7366476945346079,0.611054661224558,-0.810292564671843,-1.0255553609004886,-0.9599289071235181,-2.4233656944374267,1.0837529718060182,0.575178700672871,-0.2863387582561117,0.055837699613776194
0.9748940684758003,0.40724440313974636,-0.662279348609955,-0.39106753062743876,0.6548826967086778,1.02681688572131,-0.10067983317350787,-1.1485916059456007,3.0828986054453638,1.2276935556287851,1.2913925522109542,-0.31320856355552656,-0.26130955794912847,-0.06090179658859811,1.141456975347481,-0.25509169807219834,-0.060176596451670394,1.0938620034797621,-1.0403565831709385,-0.2600617174947325,-1.634377422796643,-0.25531148966878897,-1.3169191220259828,-0.10702998076121452,-0.6696363621227137,-1.184780021749366,0.15370340800494378,-1.1069307558309458,-0.7521154946353958,-0.6743381883168325,1.0020085943792363
-0.47945226634011034,-0.9291566033581854,-0.40234322949360407,-0.24414427695476107,-1.3387644840115978,0.29672040627144286,0.08643058822743564,2.551719933302703,0.22592112682948923,0.9088720951197288,-0.8936608996046241,-0.8032771964999519,1.1640485925259978,1.1417714179061453,-0.4985768787824483,0.427219938962554,-0.022340917325722676,0.7491318495215836,0.7646549367273707,2.40130153809177,-0.6144988738970277,-1.0170013304922565,1.9563074608728346,1.1275421444622158,-0.3283224407770819,-0.763170382031247,-0.1466097574082182,-0.3884048269210959,-0.6145195724818424,0.7282757423791324,-0.5323337836798253
0.9841792804397408,-1.1958691247815314,-1.0672470731462316,-0.29163412592364807,1.1595483314419213,-0.1355004948797424,1.0558750312409009,-0.9921446010154796,1.640702270909027,0.5075323740190195,0.688671251648343,0.2057561968220173,-0.7526544858226707,-0.3402251170835768,0.7995035461984936,0.4111807239923987,1.8006960742078773,-0.8052959338344855,1.4010485546616966,1.0365546108169703,-1.5838330118775288,-1.5145830962549356,0.20408672848314582,1.3545589705472683,1.4611631335489499,0.04710030325022683,-0.782047595183067,1.9352141308548503,0.5976242285709,-0.3592478842420801,-0.4404569759394663
